,index,variable,value
50601,Clb6,410.0524316869356,1.0
50602,MBF,410.0524316869356,1.0
50603,Nrm1,410.0524316869356,0.0
50604,Cdh1,410.0624316869356,1.0
50605,Clb6,410.0624316869356,1.0
50606,MBF,410.0624316869356,1.0
50607,Nrm1,410.0624316869356,0.0
50608,Cdh1,410.0724316869356,1.0
50609,Clb6,410.0724316869356,1.0
50610,MBF,410.0724316869356,1.0
50611,Nrm1,410.0724316869356,0.0
50612,Cdh1,410.0824316869356,1.0
50613,Clb6,410.0824316869356,1.0
50614,MBF,410.0824316869356,1.0
50615,Nrm1,410.0824316869356,0.0
50616,Cdh1,410.0924316869356,1.0
50617,Clb6,410.0924316869356,1.0
50618,MBF,410.0924316869356,1.0
50619,Nrm1,410.0924316869356,0.0
50620,Cdh1,410.1024316869356,1.0
50621,Clb6,410.1024316869356,1.0
50622,MBF,410.1024316869356,1.0
50623,Nrm1,410.1024316869356,0.0
50624,Cdh1,410.11243168693557,1.0
50625,Clb6,410.11243168693557,1.0
50626,MBF,410.11243168693557,1.0
50627,Nrm1,410.11243168693557,0.0
50628,Cdh1,410.12243168693556,1.0
50629,Clb6,410.12243168693556,1.0
50630,MBF,410.12243168693556,1.0
50631,Nrm1,410.12243168693556,0.0
50632,Cdh1,410.13243168693555,1.0
50633,Clb6,410.13243168693555,1.0
50634,MBF,410.13243168693555,1.0
50635,Nrm1,410.13243168693555,0.0
50636,Cdh1,410.14243168693554,1.0
50637,Clb6,410.14243168693554,1.0
50638,MBF,410.14243168693554,1.0
50639,Nrm1,410.14243168693554,0.0
50640,Cdh1,410.15243168693553,1.0
50641,Clb6,410.15243168693553,1.0
50642,MBF,410.15243168693553,1.0
50643,Nrm1,410.15243168693553,0.0
50644,Cdh1,410.1624316869355,1.0
50645,Clb6,410.1624316869355,1.0
50646,MBF,410.1624316869355,1.0
50647,Nrm1,410.1624316869355,0.0
50648,Cdh1,410.1724316869355,1.0
50649,Clb6,410.1724316869355,1.0
50650,MBF,410.1724316869355,1.0
50651,Nrm1,410.1724316869355,0.0
50652,Cdh1,410.1824316869355,1.0
50653,Clb6,410.1824316869355,1.0
50654,MBF,410.1824316869355,1.0
50655,Nrm1,410.1824316869355,0.0
50656,Cdh1,410.1924316869355,1.0
50657,Clb6,410.1924316869355,1.0
50658,MBF,410.1924316869355,1.0
50659,Nrm1,410.1924316869355,0.0
50660,Cdh1,410.2024316869355,1.0
50661,Clb6,410.2024316869355,1.0
50662,MBF,410.2024316869355,1.0
50663,Nrm1,410.2024316869355,0.0
50664,Cdh1,410.2124316869355,1.0
50665,Clb6,410.2124316869355,1.0
50666,MBF,410.2124316869355,1.0
50667,Nrm1,410.2124316869355,0.0
50668,Cdh1,410.22243168693547,1.0
50669,Clb6,410.22243168693547,1.0
50670,MBF,410.22243168693547,1.0
50671,Nrm1,410.22243168693547,0.0
50672,Cdh1,410.23243168693546,1.0
50673,Clb6,410.23243168693546,1.0
50674,MBF,410.23243168693546,1.0
50675,Nrm1,410.23243168693546,0.0
50676,Cdh1,410.24243168693545,1.0
50677,Clb6,410.24243168693545,1.0
50678,MBF,410.24243168693545,1.0
50679,Nrm1,410.24243168693545,0.0
50680,Cdh1,410.25243168693544,1.0
50681,Clb6,410.25243168693544,1.0
50682,MBF,410.25243168693544,1.0
50683,Nrm1,410.25243168693544,0.0
50684,Cdh1,410.26243168693543,1.0
50685,Clb6,410.26243168693543,1.0
50686,MBF,410.26243168693543,1.0
50687,Nrm1,410.26243168693543,0.0
50688,Cdh1,410.2724316869354,1.0
50689,Clb6,410.2724316869354,1.0
50690,MBF,410.2724316869354,1.0
50691,Nrm1,410.2724316869354,0.0
50692,Cdh1,410.2824316869354,1.0
50693,Clb6,410.2824316869354,1.0
50694,MBF,410.2824316869354,1.0
50695,Nrm1,410.2824316869354,0.0
50696,Cdh1,410.2924316869354,1.0
50697,Clb6,410.2924316869354,1.0
50698,MBF,410.2924316869354,1.0
50699,Nrm1,410.2924316869354,0.0
50700,Cdh1,410.3024316869354,1.0
50701,Clb6,410.3024316869354,1.0
50702,MBF,410.3024316869354,1.0
50703,Nrm1,410.3024316869354,0.0
50704,Cdh1,410.3124316869354,1.0
50705,Clb6,410.3124316869354,1.0
50706,MBF,410.3124316869354,1.0
50707,Nrm1,410.3124316869354,0.0
50708,Cdh1,410.3224316869354,1.0
50709,Clb6,410.3224316869354,1.0
50710,MBF,410.3224316869354,1.0
50711,Nrm1,410.3224316869354,0.0
50712,Cdh1,410.33243168693537,1.0
50713,Clb6,410.33243168693537,1.0
50714,MBF,410.33243168693537,1.0
50715,Nrm1,410.33243168693537,0.0
50716,Cdh1,410.34243168693536,1.0
50717,Clb6,410.34243168693536,1.0
50718,MBF,410.34243168693536,1.0
50719,Nrm1,410.34243168693536,0.0
50720,Cdh1,410.35243168693535,1.0
50721,Clb6,410.35243168693535,1.0
50722,MBF,410.35243168693535,1.0
50723,Nrm1,410.35243168693535,0.0
50724,Cdh1,410.36243168693534,1.0
50725,Clb6,410.36243168693534,1.0
50726,MBF,410.36243168693534,1.0
50727,Nrm1,410.36243168693534,0.0
50728,Cdh1,410.37243168693533,1.0
50729,Clb6,410.37243168693533,1.0
50730,MBF,410.37243168693533,1.0
50731,Nrm1,410.37243168693533,0.0
50732,Cdh1,410.3824316869353,1.0
50733,Clb6,410.3824316869353,1.0
50734,MBF,410.3824316869353,1.0
50735,Nrm1,410.3824316869353,0.0
50736,Cdh1,410.3924316869353,1.0
50737,Clb6,410.3924316869353,1.0
50738,MBF,410.3924316869353,1.0
50739,Nrm1,410.3924316869353,0.0
50740,Cdh1,410.4024316869353,1.0
50741,Clb6,410.4024316869353,1.0
50742,MBF,410.4024316869353,1.0
50743,Nrm1,410.4024316869353,0.0
50744,Cdh1,410.4124316869353,1.0
50745,Clb6,410.4124316869353,1.0
50746,MBF,410.4124316869353,1.0
50747,Nrm1,410.4124316869353,0.0
50748,Cdh1,410.4224316869353,1.0
50749,Clb6,410.4224316869353,1.0
50750,MBF,410.4224316869353,1.0
50751,Nrm1,410.4224316869353,0.0
50752,Cdh1,410.4324316869353,1.0
50753,Clb6,410.4324316869353,1.0
50754,MBF,410.4324316869353,1.0
50755,Nrm1,410.4324316869353,0.0
50756,Cdh1,410.44243168693527,1.0
50757,Clb6,410.44243168693527,1.0
50758,MBF,410.44243168693527,1.0
50759,Nrm1,410.44243168693527,0.0
50760,Cdh1,410.45243168693526,1.0
50761,Clb6,410.45243168693526,1.0
50762,MBF,410.45243168693526,1.0
50763,Nrm1,410.45243168693526,0.0
50764,Cdh1,410.46243168693525,1.0
50765,Clb6,410.46243168693525,1.0
50766,MBF,410.46243168693525,1.0
50767,Nrm1,410.46243168693525,0.0
50768,Cdh1,410.47243168693524,1.0
50769,Clb6,410.47243168693524,1.0
50770,MBF,410.47243168693524,1.0
50771,Nrm1,410.47243168693524,0.0
50772,Cdh1,410.48243168693523,1.0
50773,Clb6,410.48243168693523,1.0
50774,MBF,410.48243168693523,1.0
50775,Nrm1,410.48243168693523,0.0
50776,Cdh1,410.4924316869352,1.0
50777,Clb6,410.4924316869352,1.0
50778,MBF,410.4924316869352,1.0
50779,Nrm1,410.4924316869352,0.0
50780,Cdh1,410.5024316869352,1.0
50781,Clb6,410.5024316869352,1.0
50782,MBF,410.5024316869352,1.0
50783,Nrm1,410.5024316869352,0.0
50784,Cdh1,410.5124316869352,1.0
50785,Clb6,410.5124316869352,1.0
50786,MBF,410.5124316869352,1.0
50787,Nrm1,410.5124316869352,0.0
50788,Cdh1,410.5224316869352,1.0
50789,Clb6,410.5224316869352,1.0
50790,MBF,410.5224316869352,1.0
50791,Nrm1,410.5224316869352,0.0
50792,Cdh1,410.5324316869352,1.0
50793,Clb6,410.5324316869352,1.0
50794,MBF,410.5324316869352,1.0
50795,Nrm1,410.5324316869352,0.0
50796,Cdh1,410.5424316869352,1.0
50797,Clb6,410.5424316869352,1.0
50798,MBF,410.5424316869352,1.0
50799,Nrm1,410.5424316869352,0.0
50800,Cdh1,410.55243168693517,1.0
50801,Clb6,410.55243168693517,1.0
50802,MBF,410.55243168693517,1.0
50803,Nrm1,410.55243168693517,0.0
50804,Cdh1,410.56243168693516,1.0
50805,Clb6,410.56243168693516,1.0
50806,MBF,410.56243168693516,1.0
50807,Nrm1,410.56243168693516,0.0
50808,Cdh1,410.57243168693515,1.0
